match, AP, AWins, BOB, COL, CPA, CPR, ChessA, ChessAB, ChessB, DCI, DOL, DUN, MOR, PGH, RPIA, RPIAB, RPIB, RTH, SAG, WLK
I_538_539, 0.5, 1, 0.533715843632, 0.531633810655, 0.5, 0.5, 82.880992, 0.535896684977, 89.127632, 0.5, 0.524422390947, 0.5, 0.533420433852, 0.5, 0.442699333, 0.500453389565, 0.521461189, 0.529389690717, 0.528289347848, 0.532378205899
I_538_556, 0.5, 0, 0.551527837966, 0.550654475858, 0.5, 0.5, 82.880992, 0.544950337906, 90.710805, 0.5, 0.548281415647, 0.5, 0.549134648186, 0.5, 0.442699333, 0.500691102256, 0.562756168, 0.544356149329, 0.54514973051, 0.551886607957
I_538_564, 0.5, 0, 0.49590687848, 0.497348499834, 0.5, 0.5, 82.880992, 0.499836430117, 82.852577, 0.5, 0.49554990664, 0.5, 0.500246002791, 0.5, 0.442699333, 0.500019813204, 0.446141239, 0.498229244138, 0.496010370635, 0.501206637227
I_538_565, 0.5, 0, 0.505682812237, 0.507429280258, 0.5, 0.5, 82.880992, 0.508148719994, 84.296695, 0.5, 0.50534804159, 0.5, 0.511452639339, 0.5, 0.442699333, 0.500250191386, 0.486162032, 0.504650865583, 0.50670771437, 0.512704246567
I_538_566, 0.5, 1, 0.496145395992, 0.497588114924, 0.5, 0.5, 82.880992, 0.499686802417, 82.826584, 0.5, 0.499749756332, 0.5, 0.499754329297, 0.5, 0.442699333, 0.49993503875, 0.431414408, 0.494005732435, 0.497247143795, 0.505119474774
I_538_620, 0.5, 0, 0.510269223834, 0.510496510682, 0.5, 0.5, 82.880992, 0.511462666013, 84.87261, 0.5, 0.506388694614, 0.5, 0.51198289007, 0.5, 0.442699333, 0.500338929623, 0.501577448, 0.507035745623, 0.509376412876, 0.517716277518
I_538_647, 0.5, 1, 0.48315168242, 0.482733607818, 0.5, 0.5, 82.880992, 0.475957658009, 78.701186, 0.5, 0.480475955827, 0.5, 0.481197851516, 0.5, 0.442699333, 0.499731658227, 0.396083588, 0.48093845421, 0.479449255195, 0.485326814387
I_538_652, 0.5, 0, 0.51420376593, 0.516026842203, 0.5, 0.5, 82.880992, 0.508970939129, 84.439571, 0.5, 0.509826466356, 0.5, 0.506003193624, 0.5, 0.442699333, 0.500169234126, 0.472098313, 0.508379979026, 0.508035156203, 0.514267220901
I_538_727, 0.5, 0, 0.543969345792, 0.54891506233, 0.5, 0.5, 82.880992, 0.535746685591, 89.10144, 0.5, 0.545938693812, 0.5, 0.537924012595, 0.5, 0.442699333, 0.500701657769, 0.564589852, 0.534033353188, 0.537963814604, 0.548917941252
I_538_754, 0.5, 0, 0.526552218704, 0.523811450806, 0.5, 0.5, 82.880992, 0.524967784703, 87.221951, 0.5, 0.520491074336, 0.5, 0.524601020422, 0.5, 0.442699333, 0.50042699287, 0.51687561, 0.522838530728, 0.523789928198, 0.526950626576
I_538_756, 0.5, 1, 0.492594887141, 0.488891201793, 0.5, 0.5, 82.880992, 0.494707510117, 81.961558, 0.5, 0.483228294663, 0.5, 0.492762263756, 0.5, 0.442699333, 0.499824410135, 0.412196248, 0.491325007547, 0.488756300684, 0.487827165462
I_538_757, 0.5, 0, 0.51881216887, 0.520687771127, 0.5, 0.5, 82.880992, 0.520296616508, 86.408814, 0.5, 0.517865924289, 0.5, 0.520798914806, 0.5, 0.442699333, 0.500293773904, 0.493733093, 0.514199970815, 0.518060262439, 0.525498699366
I_538_807, 0.5, 1, 0.499514064077, 0.499515277008, 0.5, 0.5, 82.880992, 0.499564581269, 82.805352, 0.5, 0.496774927328, 0.5, 0.501481104276, 0.5, 0.442699333, 0.50010281923, 0.460560863, 0.498985730577, 0.499244682867, 0.504379509398
I_538_808, 0.5, 0, 0.497822714972, 0.49854938887, 0.5, 0.5, 82.880992, 0.500765165698, 83.013915, 0.5, 0.498752473073, 0.5, 0.498530855289, 0.5, 0.442699333, 0.500030344301, 0.447970678, 0.499745818371, 0.500252558347, 0.506359638785
I_538_818, 0.5, 1, 0.530209439521, 0.530072872599, 0.5, 0.5, 82.880992, 0.527600666901, 87.680598, 0.5, 0.525043867525, 0.5, 0.535804948673, 0.5, 0.442699333, 0.500492001355, 0.52816875, 0.52571199998, 0.523478513126, 0.529923971699
I_538_822, 0.595038574922, 0, 0.549294713356, 0.557432461479, 0.5, 0.5, 82.880992, 0.551834302253, 91.918, 0.5, 0.552918598913, 0.5, 0.534772211872, 0.5, 0.442699333, 0.500791330341, 0.580167608, 0.542534655882, 0.548515411763, 0.562463334371
I_539_556, 0.5, 0, 0.517936639957, 0.519143366071, 0.5, 0.5, 89.127632, 0.509112467276, 90.710805, 0.5, 0.523972091236, 0.5, 0.515818114114, 0.5, 0.521461189, 0.50023771299, 0.562756168, 0.515044909601, 0.516946965143, 0.519640385074
I_539_558, 0.5, 1, 0.452935614238, 0.455036434923, 0.5, 0.5, 89.127632, 0.44285284963, 79.156585, 0.5, 0.457501384667, 0.5, 0.456341541352, 0.5, 0.521461189, 0.499381554598, 0.414026164, 0.448248052641, 0.453777820827, 0.457111006455
I_539_725, 0.5, 0, 0.51438684888, 0.516537641994, 0.5, 0.5, 89.127632, 0.510089375557, 90.880574, 0.5, 0.516447170206, 0.5, 0.515362449634, 0.5, 0.521461189, 0.500115496072, 0.541524912, 0.511887463883, 0.512137271997, 0.510433437012
I_539_726, 0.5, 1, 0.48644988535, 0.486258796464, 0.5, 0.5, 89.127632, 0.486302022543, 86.747454, 0.5, 0.485658151587, 0.5, 0.490852848118, 0.5, 0.521461189, 0.499696976742, 0.468820651, 0.490654753129, 0.484068481232, 0.487202035956
I_539_779, 0.619829806335, 0, 0.565774246675, 0.572803899902, 0.5, 0.5, 89.127632, 0.554562998988, 98.644092, 0.5, 0.574336880094, 0.5, 0.546106883921, 0.5, 0.521461189, 0.500803425606, 0.661030632, 0.562467820458, 0.569308187355, 0.579974841356
I_539_783, 0.636238301808, 0, 0.550868826364, 0.559339834313, 0.5, 0.5, 89.127632, 0.549359751374, 97.730318, 0.5, 0.566308745302, 0.5, 0.544715319658, 0.5, 0.521461189, 0.500623936472, 0.629850112, 0.553476862304, 0.551661307816, 0.565696600349
I_539_807, 0.5, 1, 0.46580046171, 0.467883436208, 0.5, 0.5, 89.127632, 0.463670167647, 82.805352, 0.5, 0.472361244135, 0.5, 0.468054345293, 0.5, 0.521461189, 0.4996494296, 0.460560863, 0.469599664682, 0.470957817245, 0.471985413552
I_539_810, 0.5, 0, 0.493411047233, 0.493024698377, 0.5, 0.5, 89.127632, 0.491070799118, 87.576306, 0.5, 0.491153379753, 0.5, 0.494196880666, 0.5, 0.521461189, 0.49988212286, 0.500983832, 0.494378844017, 0.489458025651, 0.490249280422
I_539_817, 0.5, 0, 0.502675435581, 0.505938348852, 0.5, 0.5, 89.127632, 0.50700747039, 90.345034, 0.5, 0.508198646469, 0.5, 0.506739298967, 0.5, 0.521461189, 0.500157745034, 0.548864309, 0.503919868458, 0.50447643512, 0.508631280564
I_539_818, 0.5, 0, 0.496479251843, 0.498433099452, 0.5, 0.5, 89.127632, 0.491670973244, 87.680598, 0.5, 0.500623000764, 0.5, 0.502395983116, 0.5, 0.521461189, 0.500038611825, 0.52816875, 0.496311159111, 0.495176349962, 0.497536217316
I_539_840, 0.5, 0, 0.513543408497, 0.516118037379, 0.5, 0.5, 89.127632, 0.513450436426, 91.464776, 0.5, 0.517683151549, 0.5, 0.523990128881, 0.5, 0.521461189, 0.500263468232, 0.567230313, 0.511455262472, 0.514256684346, 0.522866959199
I_539_841, 0.5, 0, 0.491327156319, 0.492733584264, 0.5, 0.5, 89.127632, 0.492646188656, 87.850052, 0.5, 0.493720592005, 0.5, 0.499664821392, 0.5, 0.521461189, 0.499889325846, 0.502235119, 0.494697382097, 0.492420365567, 0.496630742037
I_539_852, 0.5, 1, 0.487576291996, 0.485441867529, 0.5, 0.5, 89.127632, 0.486659041934, 86.80952, 0.5, 0.487551657966, 0.5, 0.493578781488, 0.5, 0.521461189, 0.499945120227, 0.511927596, 0.48826155283, 0.491521331858, 0.489131413504
I_540_553, 0.5, 0, 0.516035350324, 0.519813730951, 0.5, 0.5, 72.501032, 0.547366202995, 80.754132, 0.5, 0.515066649002, 0.5, 0.513606645935, 0.5, 0.365988407, 0.500380767382, 0.432134489, 0.514175957908, 0.514831866222, 0.517427590113
I_540_583, 0.5, 0, 0.54911711921, 0.542911781793, 0.5, 0.5, 72.501032, 0.583437763839, 87.132496, 0.5, 0.539876319422, 0.5, 0.556549721368, 0.5, 0.365988407, 0.500670752974, 0.482510203, 0.550797834603, 0.550461037656, 0.544887935898
I_540_590, 0.5, 0, 0.508129527487, 0.50538696598, 0.5, 0.5, 72.501032, 0.544211624777, 80.201489, 0.5, 0.50584021137, 0.5, 0.515472932782, 0.5, 0.365988407, 0.500222314398, 0.404608376, 0.512537111959, 0.51156841869, 0.510874573601
I_540_601, 0.5, 0, 0.507900616684, 0.506976431473, 0.5, 0.5, 72.501032, 0.531580267714, 77.994399, 0.5, 0.507432186359, 0.5, 0.510602841865, 0.5, 0.365988407, 0.500289269519, 0.416239675, 0.508601199689, 0.510182567114, 0.510643702385
I_540_605, 0.5, 0, 0.547927335826, 0.551373528685, 0.5, 0.5, 72.501032, 0.571829159332, 85.065953, 0.5, 0.548961441885, 0.5, 0.538553616809, 0.5, 0.365988407, 0.500909780098, 0.524033572, 0.544289010584, 0.548961441885, 0.552606101962
I_540_633, 0.5, 0, 0.514856648583, 0.516244093044, 0.5, 0.5, 72.501032, 0.532720092481, 78.193229, 0.5, 0.514597314629, 0.5, 0.508314878919, 0.5, 0.365988407, 0.500412278533, 0.43760854, 0.513238112327, 0.512032022884, 0.512961783301
I_540_646, 0.5, 1, 0.503811489179, 0.503355859111, 0.5, 0.5, 72.501032, 0.519762486695, 75.935917, 0.5, 0.503355859111, 0.5, 0.50379270837, 0.5, 0.365988407, 0.500178154432, 0.396937003, 0.502914623624, 0.503131017894, 0.503806036762
I_540_667, 0.5, 1, 0.522756318871, 0.522227214075, 0.5, 0.5, 72.501032, 0.548104436655, 80.883556, 0.5, 0.518856119743, 0.5, 0.51523886916, 0.5, 0.365988407, 0.500636974672, 0.476642301, 0.519644785784, 0.519573924015, 0.522227214075
I_540_769, 0.595038574922, 0, 0.582865371018, 0.579851386457, 0.5, 0.5, 72.501032, 0.613127573398, 92.499339, 0.5, 0.58329849401, 0.5, 0.579864148837, 0.5, 0.365988407, 0.501190020788, 0.572716582, 0.583046898529, 0.58329849401, 0.585184682296
I_540_784, 0.5, 0, 0.518889617515, 0.521016909633, 0.5, 0.5, 72.501032, 0.537761779691, 79.07344, 0.5, 0.519813730951, 0.5, 0.50808710862, 0.5, 0.365988407, 0.500533168235, 0.458609251, 0.516299941471, 0.514597314629, 0.516244093044
I_540_800, 0.5, 0, 0.557641200116, 0.564054330903, 0.5, 0.5, 72.501032, 0.58749496218, 87.858521, 0.5, 0.56479999046, 0.5, 0.554327662584, 0.5, 0.365988407, 0.50114600206, 0.565069704, 0.554250246484, 0.564425855149, 0.568297472119
I_540_809, 0.5, 0, 0.558995138112, 0.566324107561, 0.5, 0.5, 72.501032, 0.581613289482, 86.806676, 0.5, 0.568702167441, 0.5, 0.551258546982, 0.5, 0.365988407, 0.501135549898, 0.563253968, 0.555220057931, 0.558753936371, 0.567103826101
I_540_815, 0.5, 0, 0.520572258794, 0.517427590113, 0.5, 0.5, 72.501032, 0.548988641762, 81.03862, 0.5, 0.518140694221, 0.5, 0.519012153038, 0.5, 0.365988407, 0.500404390164, 0.436238189, 0.517250357388, 0.518856119743, 0.519813730951
I_540_816, 0.5, 0, 0.541079625367, 0.540149004186, 0.5, 0.5, 72.501032, 0.576653500723, 85.922928, 0.5, 0.541798584301, 0.5, 0.546274967972, 0.5, 0.365988407, 0.500869290327, 0.516999756, 0.540636571452, 0.544319519308, 0.547779631729
I_540_847, 0.5, 0, 0.513216286184, 0.508117205779, 0.5, 0.5, 72.501032, 0.547585172673, 80.792517, 0.5, 0.509722232093, 0.5, 0.518537082399, 0.5, 0.365988407, 0.500393516259, 0.434349197, 0.513941150842, 0.514128898071, 0.512032022884
I_541_554, 0.5, 0, 0.535409945352, 0.540471304407, 0.5, 0.5, 81.258764, 0.527845855654, 86.101095, 0.5, 0.541546000812, 0.5, 0.518536118711, 0.5, 0.455093546, 0.500458120907, 0.534677321, 0.52820596995, 0.533665478866, 0.543631102437
I_541_574, 0.5, 0, 0.538853023267, 0.539819634729, 0.5, 0.5, 81.258764, 0.542058564806, 88.582391, 0.5, 0.542529877098, 0.5, 0.53603954649, 0.5, 0.455093546, 0.500382231854, 0.521494033, 0.537829109486, 0.53910466823, 0.546624177982
I_541_589, 0.5, 1, 0.533291876937, 0.536334243178, 0.5, 0.5, 81.258764, 0.53109660038, 86.667778, 0.5, 0.534397728282, 0.5, 0.524195517177, 0.5, 0.455093546, 0.500330745168, 0.512549875, 0.529644050177, 0.530632023692, 0.539824898593
I_541_594, 0.5, 1, 0.486235101423, 0.485118213558, 0.5, 0.5, 81.258764, 0.466262866243, 75.389105, 0.5, 0.487868731686, 0.5, 0.482699613267, 0.5, 0.455093546, 0.499515398156, 0.370909557, 0.488902724507, 0.484090008206, 0.489968039927
I_541_619, 0.5, 1, 0.483783235164, 0.483561287088, 0.5, 0.5, 81.258764, 0.466678671144, 75.461664, 0.5, 0.485192568159, 0.5, 0.478662547454, 0.5, 0.455093546, 0.499464060164, 0.361991225, 0.484187362854, 0.482749642612, 0.487291317859
I_541_627, 0.5, 0, 0.507683923051, 0.509158548873, 0.5, 0.5, 81.258764, 0.507104332365, 82.492996, 0.5, 0.505216798136, 0.5, 0.505934161932, 0.5, 0.455093546, 0.500120730193, 0.476066529, 0.506730792962, 0.504336533912, 0.510704861406
I_541_645, 0.5, 0, 0.519600678164, 0.522534927053, 0.5, 0.5, 81.258764, 0.512166363007, 83.372695, 0.5, 0.516339372949, 0.5, 0.507196755602, 0.5, 0.455093546, 0.500223760709, 0.493964765, 0.511436662427, 0.511796227461, 0.522841906059
I_541_653, 0.5, 1, 0.483339493385, 0.483339493385, 0.5, 0.5, 81.258764, 0.451328501825, 72.7768, 0.5, 0.484305539031, 0.5, 0.478439864959, 0.5, 0.455093546, 0.499450398655, 0.359617975, 0.482188593969, 0.480971494405, 0.486404077036
I_541_658, 0.5, 0, 0.555256142986, 0.561765880062, 0.5, 0.5, 81.258764, 0.554084987739, 90.691193, 0.5, 0.560231795669, 0.5, 0.549731796118, 0.5, 0.455093546, 0.500725189709, 0.58107199, 0.553705530142, 0.558427408429, 0.565220282805
I_541_659, 0.5, 1, 0.490064148275, 0.490290979586, 0.5, 0.5, 81.258764, 0.484425720305, 78.552359, 0.5, 0.4907948834, 0.5, 0.484285079415, 0.5, 0.455093546, 0.499728695376, 0.407963101, 0.490719509185, 0.486563116421, 0.49131519776
I_541_660, 0.598178905552, 0, 0.549608394374, 0.549608394374, 0.5, 0.5, 81.258764, 0.542671050187, 88.68956, 0.5, 0.546266632772, 0.5, 0.546760577784, 0.5, 0.455093546, 0.500491928708, 0.540550343, 0.549289086115, 0.541472477013, 0.543957297222
I_541_704, 0.5, 0, 0.535716889812, 0.542463854038, 0.5, 0.5, 81.258764, 0.535341611488, 87.408486, 0.5, 0.539935617443, 0.5, 0.529898454744, 0.5, 0.455093546, 0.500428748636, 0.529574831, 0.533790473305, 0.535540593505, 0.544285008321
I_541_727, 0.5, 1, 0.550375952154, 0.554828946535, 0.5, 0.5, 81.258764, 0.545023783863, 89.10144, 0.5, 0.558850931049, 0.5, 0.539868490863, 0.5, 0.455093546, 0.500630311071, 0.564589852, 0.547404061262, 0.548416425202, 0.556628881644
I_541_744, 0.5, 0, 0.514165648317, 0.519074093517, 0.5, 0.5, 81.258764, 0.505169556809, 82.15684, 0.5, 0.517107441715, 0.5, 0.496623244619, 0.5, 0.455093546, 0.500133155171, 0.478224969, 0.51018601115, 0.508524206983, 0.513409483208
I_541_766, 0.5, 0, 0.513404914313, 0.516987378514, 0.5, 0.5, 81.258764, 0.508002630308, 82.649082, 0.5, 0.512304263481, 0.5, 0.507450470691, 0.5, 0.455093546, 0.500177844648, 0.485988327, 0.512696761459, 0.509273586574, 0.51490204988
I_541_775, 0.5, 1, 0.510894331892, 0.509405481654, 0.5, 0.5, 81.258764, 0.501234165834, 81.473161, 0.5, 0.504258946048, 0.5, 0.49590687848, 0.5, 0.455093546, 0.500076264553, 0.468342056, 0.506975439688, 0.499761733939, 0.501632000443
I_541_782, 0.5, 0, 0.524438504386, 0.532695998302, 0.5, 0.5, 81.258764, 0.518880540007, 84.54021, 0.5, 0.529182543716, 0.5, 0.506943444602, 0.5, 0.455093546, 0.500531207948, 0.547373853, 0.521558113682, 0.520438465844, 0.530712292693
I_541_786, 0.599032894391, 0, 0.578243925934, 0.581185276505, 0.5, 0.5, 81.258764, 0.570219811401, 93.538355, 0.5, 0.579619461043, 0.5, 0.567711810337, 0.5, 0.455093546, 0.500957436812, 0.621417559, 0.576651053146, 0.56880811778, 0.575982228377
I_543_548, 0.5, 0, 0.487791769277, 0.489321401387, 0.5, 0.5, 83.30612, 0.489266243555, 81.441189, 0.5, 0.486389798703, 0.5, 0.497548112365, 0.5, 0.484098549, 0.500003793653, 0.484757574, 0.49162002285, 0.489145414585, 0.492376522502
I_543_617, 0.5, 1, 0.499734997679, 0.494822843593, 0.5, 0.5, 83.30612, 0.504499147104, 84.087723, 0.5, 0.486635957469, 0.5, 0.507574751597, 0.5, 0.484098549, 0.49988675383, 0.464425674, 0.503975835054, 0.494102823972, 0.490647851687
I_543_631, 0.5, 0, 0.511710100967, 0.514895522625, 0.5, 0.5, 83.30612, 0.518787153204, 86.57132, 0.5, 0.513494427216, 0.5, 0.518072521323, 0.5, 0.484098549, 0.500089041534, 0.499566648, 0.513225908132, 0.513552996866, 0.516164387334
I_543_655, 0.59578679755, 0, 0.541844666905, 0.5411290301, 0.5, 0.5, 83.30612, 0.545895221067, 91.301442, 0.5, 0.534028206256, 0.5, 0.54090710429, 0.5, 0.484098549, 0.500605509539, 0.589286381, 0.543934656867, 0.538435048319, 0.539855757069
I_543_664, 0.5, 0, 0.477062959961, 0.476232381245, 0.5, 0.5, 83.30612, 0.485128686177, 80.721946, 0.5, 0.473768652721, 0.5, 0.492260581036, 0.5, 0.484098549, 0.499737898513, 0.438566853, 0.480798558883, 0.479602350398, 0.482941463619
I_543_674, 0.5, 0, 0.521736983592, 0.520220648035, 0.5, 0.5, 83.30612, 0.52324999696, 87.347973, 0.5, 0.514114529178, 0.5, 0.52878023408, 0.5, 0.484098549, 0.500244897595, 0.526641622, 0.524512010098, 0.518718994905, 0.515862867348
I_543_677, 0.5, 1, 0.49453907292, 0.495843689134, 0.5, 0.5, 83.30612, 0.503461512971, 83.907456, 0.5, 0.493680834392, 0.5, 0.50913553631, 0.5, 0.484098549, 0.499887850949, 0.464616263, 0.498441642496, 0.500524313301, 0.502631921551
I_543_716, 0.5, 1, 0.473829557347, 0.472336593662, 0.5, 0.5, 83.30612, 0.478157617171, 79.509293, 0.5, 0.471466776002, 0.5, 0.483873214778, 0.5, 0.484098549, 0.499704132984, 0.432701178, 0.476619251253, 0.476819155226, 0.478033200938
I_543_718, 0.5, 0, 0.491506289359, 0.490308386347, 0.5, 0.5, 83.30612, 0.504234496655, 84.041745, 0.5, 0.490371515385, 0.5, 0.506800628422, 0.5, 0.484098549, 0.499817601962, 0.452412763, 0.496899825055, 0.498180234935, 0.496395707314
I_543_724, 0.5, 1, 0.503496341421, 0.506771531682, 0.5, 0.5, 83.30612, 0.510745148983, 85.173031, 0.5, 0.508689735658, 0.5, 0.510449632703, 0.5, 0.484098549, 0.5000519577, 0.493124526, 0.506148525049, 0.507543518199, 0.510313493518
I_543_765, 0.5, 0, 0.497373182064, 0.500793419055, 0.5, 0.5, 83.30612, 0.509029584232, 84.87489, 0.5, 0.496803274629, 0.5, 0.509397352469, 0.5, 0.484098549, 0.500061783999, 0.494831529, 0.497925917182, 0.500261906097, 0.506958846592
I_543_774, 0.5, 1, 0.477295614608, 0.478087454724, 0.5, 0.5, 83.30612, 0.484950757922, 80.691009, 0.5, 0.47962591999, 0.5, 0.488496014385, 0.5, 0.484098549, 0.499775248466, 0.445055206, 0.486255685104, 0.479835787273, 0.479890614995
I_543_793, 0.607416632379, 0, 0.569054895873, 0.566974292627, 0.5, 0.5, 83.30612, 0.565817658085, 94.806554, 0.5, 0.565470933886, 0.5, 0.57224158547, 0.5, 0.484098549, 0.500895681531, 0.639694534, 0.56576253631, 0.569382458162, 0.562751970238
I_543_826, 0.5, 1, 0.50880347174, 0.511621858675, 0.5, 0.5, 83.30612, 0.51522498109, 85.951788, 0.5, 0.507816440838, 0.5, 0.519204205465, 0.5, 0.484098549, 0.500052872557, 0.493283453, 0.509486278842, 0.505887152373, 0.512611022571
I_543_834, 0.5, 1, 0.466812878154, 0.466487565122, 0.5, 0.5, 83.30612, 0.459630693578, 76.277955, 0.5, 0.463791119663, 0.5, 0.477535416583, 0.5, 0.484098549, 0.49937432402, 0.375407442, 0.468909661486, 0.468649270153, 0.467831169028
I_544_545, 0.5, 1, 0.482495863353, 0.47555161339, 0.5, 0.5, 81.716307, 0.462462411028, 75.183067, 0.5, 0.485341266479, 0.5, 0.484889031595, 0.5, 0.469272519, 0.499483953706, 0.379626064, 0.484355837991, 0.48505376225, 0.479211184186
I_544_588, 0.5, 1, 0.506557857874, 0.506533414326, 0.5, 0.5, 81.716307, 0.500926518886, 81.87726, 0.5, 0.510148333121, 0.5, 0.499280300501, 0.5, 0.469272519, 0.500159296251, 0.496945113, 0.505050478398, 0.503827656549, 0.505985428887
I_544_648, 0.5, 1, 0.485409611826, 0.480028637828, 0.5, 0.5, 81.716307, 0.471637739717, 76.783983, 0.5, 0.489158640061, 0.5, 0.483088714095, 0.5, 0.469272519, 0.499667464348, 0.411505151, 0.486825381785, 0.486399314238, 0.479435485614
I_544_652, 0.5, 0, 0.51781592197, 0.513094742678, 0.5, 0.5, 81.716307, 0.515671233154, 84.439571, 0.5, 0.521460213023, 0.5, 0.510376073137, 0.5, 0.469272519, 0.500016266578, 0.472098313, 0.520881036064, 0.519745869894, 0.510626888251
I_544_653, 0.5, 1, 0.480494869298, 0.474442719058, 0.5, 0.5, 81.716307, 0.448720991035, 72.7768, 0.5, 0.482896365745, 0.5, 0.480853615054, 0.5, 0.469272519, 0.499368778039, 0.359617975, 0.481241482447, 0.482158587002, 0.474981058255
I_544_663, 0.5, 1, 0.517550171068, 0.505765904536, 0.5, 0.5, 81.716307, 0.516091640524, 84.512677, 0.5, 0.507928879031, 0.5, 0.516619225301, 0.5, 0.469272519, 0.500052165307, 0.478334561, 0.516111199971, 0.513748720136, 0.502966477837
I_544_679, 0.5, 0, 0.519691656316, 0.523514729081, 0.5, 0.5, 81.716307, 0.511469299724, 83.709078, 0.5, 0.522534927053, 0.5, 0.502174626383, 0.5, 0.469272519, 0.500389536692, 0.536941987, 0.51378617214, 0.515547576246, 0.516522431558
I_544_686, 0.5, 1, 0.490638846035, 0.486189268763, 0.5, 0.5, 81.716307, 0.48472333371, 79.061652, 0.5, 0.491427918979, 0.5, 0.491978883282, 0.5, 0.469272519, 0.49984993609, 0.443203747, 0.49114193941, 0.490246002263, 0.486710490027
I_544_704, 0.5, 0, 0.532881944059, 0.53360276694, 0.5, 0.5, 81.716307, 0.532719989309, 87.408486, 0.5, 0.538533612887, 0.5, 0.53230685557, 0.5, 0.469272519, 0.500347127956, 0.529574831, 0.532846304703, 0.536723094531, 0.532913115518
I_544_737, 0.598178905552, 0, 0.572852843775, 0.568620123897, 0.5, 0.5, 81.716307, 0.573559053059, 94.588231, 0.5, 0.570451786616, 0.5, 0.565815290477, 0.5, 0.469272519, 0.500806263782, 0.609335005, 0.573208675907, 0.572889264836, 0.567872328414
I_544_739, 0.5, 1, 0.484959471137, 0.479352677005, 0.5, 0.5, 81.716307, 0.47495329638, 77.361604, 0.5, 0.487356118125, 0.5, 0.48579344963, 0.5, 0.469272519, 0.499566020481, 0.393882536, 0.487050920051, 0.486849192799, 0.481010498076
I_544_745, 0.5, 1, 0.496915963727, 0.495855918187, 0.5, 0.5, 81.716307, 0.485738985965, 79.238243, 0.5, 0.499764281962, 0.5, 0.487611157917, 0.5, 0.469272519, 0.500019343931, 0.472632904, 0.495064584145, 0.496237948153, 0.491600054185
I_544_750, 0.5, 1, 0.494106050189, 0.489912299173, 0.5, 0.5, 81.716307, 0.483038254921, 78.768619, 0.5, 0.495792946021, 0.5, 0.486246753916, 0.5, 0.469272519, 0.49986063752, 0.445062776, 0.492289416207, 0.491616499815, 0.486249902098
I_544_776, 0.5, 1, 0.500478417804, 0.5009887665, 0.5, 0.5, 81.716307, 0.498431662629, 81.443858, 0.5, 0.503566336036, 0.5, 0.500240462293, 0.5, 0.469272519, 0.49987661959, 0.447839146, 0.501191339177, 0.500237221841, 0.498291578266
I_544_777, 0.5, 0, 0.493873389059, 0.491323937603, 0.5, 0.5, 81.716307, 0.488442368166, 79.708183, 0.5, 0.498120980321, 0.5, 0.491515576036, 0.5, 0.469272519, 0.499882023693, 0.448777935, 0.49436789269, 0.494147791986, 0.491835463969
I_544_838, 0.5, 0, 0.493640950799, 0.490381864488, 0.5, 0.5, 81.716307, 0.486740927201, 79.41243, 0.5, 0.497887162473, 0.5, 0.491747121053, 0.5, 0.469272519, 0.500014867078, 0.471855195, 0.495530154367, 0.494379159286, 0.490660850827
I_545_553, 0.5, 0, 0.515366730311, 0.519591441907, 0.5, 0.5, 75.183067, 0.532025723813, 80.754132, 0.5, 0.513952886812, 0.5, 0.507789905631, 0.5, 0.379626064, 0.500302262755, 0.432134489, 0.513282703038, 0.512824146444, 0.514524192321
I_545_554, 0.5, 0, 0.549964938678, 0.555880621247, 0.5, 0.5, 75.183067, 0.562520292022, 86.101095, 0.5, 0.554674759629, 0.5, 0.536015467225, 0.5, 0.379626064, 0.500892545834, 0.534677321, 0.542831604631, 0.549691317117, 0.552903825103
I_545_604, 0.5, 0, 0.57098727335, 0.567279812997, 0.5, 0.5, 75.183067, 0.590150650477, 91.016931, 0.5, 0.565617243335, 0.5, 0.574715126798, 0.5, 0.379626064, 0.501136752883, 0.577100606, 0.573058980461, 0.566324629668, 0.569230829831
I_545_614, 0.5, 0, 0.525785597953, 0.531473952982, 0.5, 0.5, 75.183067, 0.530790531703, 80.538707, 0.5, 0.52930835621, 0.5, 0.504555079603, 0.5, 0.379626064, 0.500411340887, 0.451083311, 0.519717811513, 0.520221577995, 0.524997698166
I_545_645, 0.5, 0, 0.534220083075, 0.538031605093, 0.5, 0.5, 75.183067, 0.54700408274, 83.372695, 0.5, 0.529562914964, 0.5, 0.524710437983, 0.5, 0.379626064, 0.500658186091, 0.493964765, 0.526115759415, 0.527908779306, 0.532173529414
I_545_646, 0.5, 0, 0.503142241558, 0.503133233742, 0.5, 0.5, 75.183067, 0.504333644446, 75.935917, 0.5, 0.502241193114, 0.5, 0.497973321931, 0.5, 0.379626064, 0.500099649774, 0.396937003, 0.502020716524, 0.501121797661, 0.50089973615
I_545_740, 0.5, 1, 0.506774218145, 0.509269804877, 0.5, 0.5, 75.183067, 0.519175700509, 78.515862, 0.5, 0.50768952162, 0.5, 0.501585948885, 0.5, 0.379626064, 0.500101200588, 0.397206407, 0.507477805877, 0.505651439479, 0.506357030503
I_545_769, 0.595038574922, 0, 0.582214329798, 0.579634414588, 0.5, 0.5, 75.183067, 0.598380543613, 92.499339, 0.5, 0.582214329798, 0.5, 0.574182846057, 0.5, 0.379626064, 0.50111151654, 0.572716582, 0.582177373092, 0.581343702674, 0.582359903111
