Id,Result
N_676_722,-1
N_676_731,-1
N_676_733,-1
N_676_738,-1
N_676_740,-1
N_676_745,-1
N_676_765,-1
N_676_766,-1
N_676_786,-1
N_676_789,-1
N_676_790,-1
N_676_793,-1
N_676_794,-1
N_676_810,-1
N_676_818,-1
N_676_821,-1
N_676_822,-1
N_676_825,-1
N_676_829,-1
N_676_835,-1
N_676_839,-1
N_676_840,-1
N_676_843,-1
N_676_849,-1
N_676_853,-1
N_682_683,-1
N_682_689,-1
N_682_708,-1
N_682_714,-1
N_682_720,-1
N_682_721,-1
N_682_722,-1
N_682_731,-1
N_682_733,-1
N_682_738,-1
N_682_740,-1
N_682_745,-1
N_682_765,-1
N_682_766,-1
N_682_786,-1
N_682_789,-1
N_682_790,-1
N_682_793,-1
N_682_794,-1
N_682_810,-1
N_682_818,-1
N_682_821,-1
N_682_822,-1
N_682_825,-1
N_682_829,-1
N_682_835,-1
N_682_839,-1
N_682_840,-1
N_682_843,-1
N_682_849,-1
N_682_853,-1
N_683_689,-1
N_683_708,-1
N_683_714,-1
N_683_720,-1
N_683_721,0
N_683_722,-1
N_683_731,-1
N_683_733,-1
N_683_738,-1
N_683_740,-1
N_683_745,-1
N_683_765,-1
N_683_766,-1
N_683_786,-1
N_683_789,-1
N_683_790,-1
N_683_793,-1
N_683_794,-1
N_683_810,-1
N_683_818,-1
N_683_821,-1
N_683_822,-1
N_683_825,-1
N_683_829,-1
N_683_835,-1
N_683_839,-1
N_683_840,-1
N_683_843,-1
N_683_849,-1
N_683_853,-1
N_689_708,-1
N_689_714,-1
N_689_720,-1
N_689_721,-1
N_689_722,-1
N_689_731,-1
N_689_733,-1
N_689_738,-1
N_689_740,-1
N_689_745,-1
N_689_765,-1
N_689_766,-1
N_689_786,-1
N_689_789,-1
N_689_790,-1
N_689_793,-1
N_689_794,-1
N_689_810,-1
N_689_818,-1
N_689_821,-1
N_689_822,-1
N_689_825,-1
N_689_829,-1
N_689_835,-1
N_689_839,-1
N_689_840,-1
N_689_843,-1
N_689_849,-1
N_689_853,-1
N_708_714,-1
N_708_720,-1
N_708_721,1
N_708_722,-1
N_708_731,-1
N_708_733,-1
N_708_738,-1
N_708_740,1
N_708_745,-1
N_708_765,-1
N_708_766,-1
N_708_786,-1
N_708_789,-1
N_708_790,-1
N_708_793,-1
N_708_794,-1
N_708_810,-1
N_708_818,-1
N_708_821,-1
N_708_822,-1
N_708_825,-1
N_708_829,1
N_708_835,-1
N_708_839,-1
N_708_840,-1
N_708_843,-1
N_708_849,-1
N_708_853,-1
N_714_720,-1
N_714_721,-1
N_714_722,-1
N_714_731,-1
N_714_733,-1
N_714_738,0
N_714_740,-1
N_714_745,-1
N_714_765,-1
N_714_766,-1
N_714_786,-1
N_714_789,-1
N_714_790,-1
N_714_793,-1
N_714_794,-1
N_714_810,-1
N_714_818,-1
N_714_821,-1
N_714_822,-1
N_714_825,-1
N_714_829,-1
N_714_835,-1
N_714_839,-1
N_714_840,-1
N_714_843,-1
N_714_849,-1
N_714_853,-1
N_720_721,-1
N_720_722,-1
N_720_731,-1
N_720_733,-1
N_720_738,-1
N_720_740,-1
N_720_745,-1
N_720_765,-1
N_720_766,0
N_720_786,-1
N_720_789,-1
N_720_790,-1
N_720_793,-1
N_720_794,-1
N_720_810,-1
N_720_818,-1
N_720_821,-1
N_720_822,-1
N_720_825,-1
N_720_829,-1
N_720_835,-1
N_720_839,-1
N_720_840,-1
N_720_843,-1
N_720_849,-1
N_720_853,-1
N_721_722,-1
N_721_731,-1
N_721_733,-1
N_721_738,-1
N_721_740,-1
N_721_745,-1
N_721_765,-1
N_721_766,-1
N_721_786,1
N_721_789,-1
N_721_790,-1
N_721_793,-1
N_721_794,-1
N_721_810,-1
N_721_818,-1
N_721_821,-1
N_721_822,-1
N_721_825,-1
N_721_829,-1
N_721_835,-1
N_721_839,-1
N_721_840,-1
N_721_843,-1
N_721_849,-1
N_721_853,-1
N_722_731,0
N_722_733,-1
N_722_738,-1
N_722_740,-1
N_722_745,-1
N_722_765,-1
N_722_766,-1
N_722_786,-1
N_722_789,-1
N_722_790,1
N_722_793,-1
N_722_794,-1
N_722_810,-1
N_722_818,-1
N_722_821,-1
N_722_822,-1
N_722_825,-1
N_722_829,-1
N_722_835,-1
N_722_839,-1
N_722_840,-1
N_722_843,-1
N_722_849,-1
N_722_853,-1
N_731_733,-1
N_731_738,-1
N_731_740,-1
N_731_745,-1
N_731_765,-1
N_731_766,-1
N_731_786,-1
N_731_789,-1
N_731_790,-1
N_731_793,-1
N_731_794,-1
N_731_810,-1
N_731_818,-1
N_731_821,-1
N_731_822,-1
N_731_825,-1
N_731_829,0
N_731_835,-1
N_731_839,-1
N_731_840,-1
N_731_843,-1
N_731_849,-1
N_731_853,1
N_733_738,-1
N_733_740,-1
N_733_745,-1
N_733_765,-1
N_733_766,-1
N_733_786,-1
N_733_789,-1
N_733_790,-1
N_733_793,-1
N_733_794,-1
N_733_810,-1
N_733_818,-1
N_733_821,-1
N_733_822,-1
N_733_825,-1
N_733_829,-1
N_733_835,-1
N_733_839,-1
N_733_840,-1
N_733_843,-1
N_733_849,-1
N_733_853,0
N_738_740,-1
N_738_745,-1
N_738_765,-1
N_738_766,-1
N_738_786,-1
N_738_789,-1
N_738_790,-1
N_738_793,-1
N_738_794,-1
N_738_810,-1
N_738_818,-1
N_738_821,-1
N_738_822,-1
N_738_825,-1
N_738_829,-1
N_738_835,-1
N_738_839,-1
N_738_840,1
N_738_843,-1
N_738_849,-1
N_738_853,-1
N_740_745,-1
N_740_765,-1
N_740_766,-1
N_740_786,-1
N_740_789,-1
N_740_790,-1
N_740_793,-1
N_740_794,-1
N_740_810,-1
N_740_818,-1
N_740_821,-1
N_740_822,-1
N_740_825,-1
N_740_829,-1
N_740_835,-1
N_740_839,-1
N_740_840,-1
N_740_843,-1
N_740_849,-1
N_740_853,-1
N_745_765,-1
N_745_766,-1
N_745_786,-1
N_745_789,-1
N_745_790,-1
N_745_793,-1
N_745_794,-1
N_745_810,-1
N_745_818,-1
N_745_821,-1
N_745_822,-1
N_745_825,-1
N_745_829,-1
N_745_835,-1
N_745_839,-1
N_745_840,-1
N_745_843,-1
N_745_849,-1
N_745_853,-1
N_765_766,-1
N_765_786,0
N_765_789,-1
N_765_790,-1
N_765_793,-1
N_765_794,-1
N_765_810,-1
N_765_818,-1
N_765_821,-1
N_765_822,-1
N_765_825,-1
N_765_829,-1
N_765_835,-1
N_765_839,-1
N_765_840,-1
N_765_843,-1
N_765_849,-1
N_765_853,-1
N_766_786,-1
N_766_789,-1
N_766_790,-1
N_766_793,-1
N_766_794,-1
N_766_810,-1
N_766_818,-1
N_766_821,-1
N_766_822,-1
N_766_825,-1
N_766_829,-1
N_766_835,-1
N_766_839,-1
N_766_840,-1
N_766_843,-1
N_766_849,-1
N_766_853,-1
N_786_789,-1
N_786_790,-1
N_786_793,-1
N_786_794,-1
N_786_810,-1
N_786_818,-1
N_786_821,-1
N_786_822,-1
N_786_825,-1
N_786_829,-1
N_786_835,-1
N_786_839,-1
N_786_840,-1
N_786_843,-1
N_786_849,-1
N_786_853,-1
N_789_790,-1
N_789_793,-1
N_789_794,-1
N_789_810,-1
N_789_818,-1
N_789_821,-1
N_789_822,-1
N_789_825,-1
N_789_829,-1
N_789_835,-1
N_789_839,-1
N_789_840,-1
N_789_843,-1
N_789_849,-1
N_789_853,-1
N_790_793,-1
N_790_794,-1
N_790_810,-1
N_790_818,-1
N_790_821,-1
N_790_822,-1
N_790_825,-1
N_790_829,-1
N_790_835,-1
N_790_839,-1
N_790_840,-1
N_790_843,-1
N_790_849,-1
N_790_853,-1
N_793_794,-1
N_793_810,-1
N_793_818,-1
N_793_821,-1
N_793_822,-1
N_793_825,-1
N_793_829,-1
N_793_835,-1
N_793_839,-1
N_793_840,-1
N_793_843,-1
N_793_849,-1
N_793_853,-1
N_794_810,-1
N_794_818,-1
N_794_821,-1
N_794_822,-1
N_794_825,-1
N_794_829,-1
N_794_835,-1
N_794_839,-1
N_794_840,-1
N_794_843,-1
N_794_849,-1
N_794_853,-1
N_810_818,-1
N_810_821,-1
N_810_822,-1
N_810_825,1
N_810_829,0
N_810_835,-1
N_810_839,-1
N_810_840,-1
N_810_843,-1
N_810_849,-1
N_810_853,-1
N_818_821,-1
N_818_822,-1
N_818_825,-1
N_818_829,-1
N_818_835,-1
N_818_839,-1
N_818_840,-1
N_818_843,-1
N_818_849,-1
N_818_853,-1
N_821_822,-1
N_821_825,-1
N_821_829,-1
N_821_835,-1
N_821_839,-1
N_821_840,-1
N_821_843,-1
N_821_849,-1
N_821_853,-1
N_822_825,-1
N_822_829,-1
N_822_835,-1
N_822_839,-1
N_822_840,-1
N_822_843,-1
N_822_849,-1
N_822_853,-1
N_825_829,-1
N_825_835,-1
N_825_839,-1
N_825_840,-1
N_825_843,-1
N_825_849,-1
N_825_853,-1
N_829_835,-1
N_829_839,-1
N_829_840,-1
N_829_843,-1
N_829_849,-1
N_829_853,-1
N_835_839,-1
N_835_840,-1
N_835_843,-1
N_835_849,-1
N_835_853,-1
N_839_840,-1
N_839_843,-1
N_839_849,-1
N_839_853,-1
N_840_843,-1
N_840_849,-1
N_840_853,-1
N_843_849,-1
N_843_853,-1
N_849_853,0
O_514_521,-1
O_514_535,-1
O_514_536,-1
O_514_539,-1
O_514_551,-1
O_514_561,-1
O_514_577,0
O_514_586,-1
O_514_592,-1
O_514_595,-1
O_514_603,-1
O_514_606,-1
O_514_607,-1
O_514_617,-1
O_514_636,-1
O_514_637,-1
O_514_640,-1
O_514_644,-1
O_514_651,-1
O_514_660,-1
O_514_662,-1
O_514_671,-1
O_514_673,-1
O_514_676,-1
O_514_680,-1
O_514_683,-1
O_514_687,-1
O_514_701,-1
O_514_702,-1
O_514_711,-1
O_514_714,-1
O_514_717,-1
O_514_718,-1
O_514_719,-1
O_514_720,-1
O_514_722,-1
O_514_723,-1
O_514_731,-1
O_514_738,-1
O_514_743,-1
O_514_745,-1
O_514_751,-1
O_514_754,-1
O_514_757,-1
O_514_766,-1
O_514_781,-1
O_514_786,-1
O_514_789,-1
O_514_790,-1
O_514_793,-1
O_514_794,-1
O_514_817,-1
O_514_822,-1
O_514_824,-1
O_514_827,-1
O_514_828,-1
O_514_829,-1
O_514_839,-1
O_514_840,-1
O_514_843,-1
O_514_848,-1
O_514_849,-1
O_514_850,-1
O_514_853,-1
O_521_535,-1
O_521_536,-1
O_521_539,-1
O_521_551,-1
O_521_561,-1
O_521_577,0
O_521_586,-1
O_521_592,-1
O_521_595,-1
O_521_603,-1
O_521_606,-1
O_521_607,-1
O_521_617,-1
O_521_636,-1
O_521_637,-1
O_521_640,-1
O_521_644,-1
O_521_651,-1
O_521_660,-1
O_521_662,-1
O_521_671,-1
O_521_673,-1
O_521_676,-1
O_521_680,-1
O_521_683,-1
O_521_687,-1
O_521_701,-1
O_521_702,-1
O_521_711,-1
O_521_714,-1
O_521_717,-1
O_521_718,-1
O_521_719,-1
O_521_720,-1
O_521_722,-1
O_521_723,1
O_521_731,-1
O_521_738,-1
O_521_743,-1
O_521_745,-1
O_521_751,1
O_521_754,-1
O_521_757,-1
O_521_766,-1
O_521_781,1
O_521_786,-1
O_521_789,-1
O_521_790,-1
O_521_793,-1
O_521_794,-1
O_521_817,-1
O_521_822,-1
O_521_824,-1
O_521_827,-1
O_521_828,-1
O_521_829,-1
O_521_839,-1
O_521_840,-1
O_521_843,-1
O_521_848,-1
O_521_849,-1
O_521_850,-1
O_521_853,-1
O_535_536,-1
O_535_539,-1
O_535_551,-1
O_535_561,-1
O_535_577,0
O_535_586,-1
O_535_592,-1
O_535_595,-1
O_535_603,-1
O_535_606,-1
O_535_607,-1
O_535_617,-1
O_535_636,-1
O_535_637,1
O_535_640,-1
O_535_644,-1
O_535_651,-1
O_535_660,-1
O_535_662,-1
O_535_671,1
O_535_673,-1
O_535_676,-1
O_535_680,-1
O_535_683,-1
O_535_687,1
O_535_701,-1
O_535_702,-1
O_535_711,-1
O_535_714,-1
O_535_717,-1
O_535_718,-1
O_535_719,-1
O_535_720,-1
O_535_722,-1
O_535_723,-1
O_535_731,-1
O_535_738,-1
O_535_743,-1
O_535_745,-1
O_535_751,-1
O_535_754,-1
O_535_757,-1
O_535_766,-1
O_535_781,-1
O_535_786,1
O_535_789,-1
O_535_790,-1
O_535_793,-1
O_535_794,-1
O_535_817,-1
O_535_822,-1
O_535_824,1
O_535_827,-1
O_535_828,-1
O_535_829,-1
O_535_839,-1
O_535_840,-1
O_535_843,-1
O_535_848,-1
O_535_849,-1
O_535_850,-1
O_535_853,-1
O_536_539,-1
O_536_551,-1
O_536_561,-1
O_536_577,-1
O_536_586,-1
O_536_592,1
O_536_595,-1
O_536_603,-1
O_536_606,-1
O_536_607,-1
O_536_617,-1
O_536_636,-1
O_536_637,0
O_536_640,-1
O_536_644,-1
O_536_651,-1
O_536_660,-1
O_536_662,-1
O_536_671,-1
O_536_673,-1
O_536_676,-1
O_536_680,-1
O_536_683,-1
O_536_687,-1
O_536_701,-1
O_536_702,-1
O_536_711,-1
O_536_714,-1
O_536_717,-1
O_536_718,-1
O_536_719,-1
O_536_720,-1
O_536_722,-1
O_536_723,-1
O_536_731,-1
O_536_738,-1
O_536_743,-1
O_536_745,-1
O_536_751,-1
O_536_754,-1
O_536_757,-1
O_536_766,-1
O_536_781,-1
O_536_786,-1
O_536_789,-1
O_536_790,-1
O_536_793,-1
O_536_794,-1
O_536_817,-1
O_536_822,-1
O_536_824,-1
O_536_827,-1
O_536_828,-1
O_536_829,-1
O_536_839,-1
O_536_840,-1
O_536_843,-1
O_536_848,-1
O_536_849,-1
O_536_850,-1
O_536_853,-1
O_539_551,-1
O_539_561,-1
O_539_577,0
O_539_586,-1
O_539_592,-1
O_539_595,-1
O_539_603,-1
O_539_606,-1
O_539_607,-1
O_539_617,-1
O_539_636,-1
O_539_637,-1
O_539_640,-1
O_539_644,-1
O_539_651,1
O_539_660,-1
O_539_662,-1
O_539_671,-1
O_539_673,-1
O_539_676,-1
O_539_680,-1
O_539_683,-1
O_539_687,-1
O_539_701,-1
O_539_702,-1
O_539_711,-1
O_539_714,-1
O_539_717,-1
O_539_718,-1
O_539_719,-1
O_539_720,-1
O_539_722,-1
O_539_723,-1
O_539_731,-1
O_539_738,-1
O_539_743,-1
O_539_745,-1
O_539_751,-1
O_539_754,-1
O_539_757,-1
O_539_766,-1
O_539_781,-1
O_539_786,-1
O_539_789,-1
O_539_790,-1
O_539_793,-1
O_539_794,-1
O_539_817,-1
O_539_822,-1
O_539_824,-1
O_539_827,-1
O_539_828,-1
O_539_829,-1
O_539_839,-1
O_539_840,-1
O_539_843,-1
O_539_848,-1
O_539_849,-1
O_539_850,-1
O_539_853,-1
O_551_561,-1
O_551_577,-1
O_551_586,-1
O_551_592,-1
O_551_595,-1
O_551_603,-1
O_551_606,-1
O_551_607,-1
O_551_617,-1
O_551_636,-1
O_551_637,-1
O_551_640,-1
O_551_644,-1
O_551_651,-1
O_551_660,-1
O_551_662,-1
O_551_671,-1
O_551_673,-1
O_551_676,0
O_551_680,-1
O_551_683,-1
O_551_687,-1
O_551_701,-1
O_551_702,-1
O_551_711,-1
O_551_714,-1
O_551_717,-1
O_551_718,-1
O_551_719,-1
O_551_720,-1
O_551_722,-1
O_551_723,-1
O_551_731,-1
O_551_738,-1
O_551_743,-1
O_551_745,-1
O_551_751,-1
O_551_754,-1
O_551_757,-1
O_551_766,-1
O_551_781,-1
O_551_786,-1
O_551_789,-1
O_551_790,-1
O_551_793,-1
O_551_794,-1
O_551_817,-1
O_551_822,-1
O_551_824,-1
O_551_827,-1
O_551_828,-1
O_551_829,-1
O_551_839,-1
O_551_840,-1
O_551_843,-1
O_551_848,-1
O_551_849,-1
O_551_850,-1
O_551_853,-1
O_561_577,-1
O_561_586,-1
O_561_592,-1
O_561_595,-1
O_561_603,-1
O_561_606,-1
O_561_607,-1
O_561_617,-1
O_561_636,-1
O_561_637,-1
O_561_640,0
O_561_644,-1
O_561_651,-1
O_561_660,-1
O_561_662,-1
O_561_671,-1
O_561_673,-1
O_561_676,-1
O_561_680,-1
O_561_683,-1
O_561_687,-1
O_561_701,-1
O_561_702,-1
O_561_711,-1
O_561_714,-1
O_561_717,-1
O_561_718,-1
O_561_719,-1
O_561_720,-1
O_561_722,-1
O_561_723,-1
O_561_731,-1
O_561_738,-1
O_561_743,-1
O_561_745,-1
O_561_751,-1
O_561_754,-1
O_561_757,-1
O_561_766,-1
O_561_781,-1
O_561_786,-1
O_561_789,1
O_561_790,-1
O_561_793,-1
O_561_794,-1
O_561_817,-1
O_561_822,-1
O_561_824,-1
O_561_827,-1
O_561_828,-1
O_561_829,-1
O_561_839,-1
O_561_840,-1
O_561_843,-1
O_561_848,-1
O_561_849,1
O_561_850,-1
O_561_853,-1
O_577_586,-1
O_577_592,-1
O_577_595,-1
O_577_603,-1
O_577_606,-1
O_577_607,-1
O_577_617,-1
O_577_636,-1
O_577_637,-1
O_577_640,-1
O_577_644,-1
O_577_651,-1
O_577_660,-1
O_577_662,-1
O_577_671,-1
O_577_673,-1
O_577_676,-1
O_577_680,-1
O_577_683,-1
O_577_687,-1
O_577_701,-1
O_577_702,-1
O_577_711,-1
O_577_714,-1
O_577_717,-1
O_577_718,-1
O_577_719,-1
O_577_720,-1
O_577_722,-1
O_577_723,-1
O_577_731,-1
O_577_738,1
O_577_743,-1
O_577_745,-1
O_577_751,-1
O_577_754,-1
O_577_757,-1
O_577_766,-1
O_577_781,-1
O_577_786,-1
O_577_789,-1
O_577_790,-1
O_577_793,-1
O_577_794,-1
O_577_817,-1
O_577_822,-1
O_577_824,-1
O_577_827,-1
O_577_828,-1
O_577_829,-1
O_577_839,-1
O_577_840,-1
O_577_843,1
O_577_848,-1
O_577_849,-1
O_577_850,-1
O_577_853,-1
O_586_592,-1
O_586_595,-1
O_586_603,-1
O_586_606,-1
O_586_607,-1
O_586_617,-1
O_586_636,-1
O_586_637,-1
O_586_640,0
O_586_644,-1
O_586_651,-1
O_586_660,-1
O_586_662,-1
O_586_671,-1
O_586_673,-1
O_586_676,-1
O_586_680,-1
O_586_683,-1
O_586_687,-1
O_586_701,-1
O_586_702,-1
O_586_711,-1
O_586_714,-1
O_586_717,-1
O_586_718,-1
O_586_719,-1
O_586_720,-1
O_586_722,-1
O_586_723,-1
O_586_731,-1
O_586_738,-1
O_586_743,-1
O_586_745,-1
O_586_751,-1
O_586_754,-1
O_586_757,-1
O_586_766,-1
O_586_781,-1
O_586_786,-1
O_586_789,-1
O_586_790,-1
O_586_793,-1
O_586_794,-1
O_586_817,-1
O_586_822,-1
O_586_824,-1
O_586_827,-1
O_586_828,-1
O_586_829,-1
O_586_839,-1
O_586_840,-1
O_586_843,-1
O_586_848,-1
O_586_849,-1
O_586_850,-1
O_586_853,-1
O_592_595,-1
O_592_603,-1
O_592_606,-1
O_592_607,-1
O_592_617,-1
O_592_636,-1
O_592_637,-1
O_592_640,-1
O_592_644,-1
O_592_651,-1
O_592_660,-1
O_592_662,-1
O_592_671,-1
O_592_673,-1
O_592_676,-1
O_592_680,-1
O_592_683,-1
O_592_687,-1
O_592_701,-1
O_592_702,-1
O_592_711,-1
O_592_714,-1
O_592_717,-1
O_592_718,-1
O_592_719,-1
O_592_720,-1
O_592_722,-1
O_592_723,-1
O_592_731,-1
O_592_738,-1
O_592_743,-1
O_592_745,-1
O_592_751,-1
O_592_754,-1
O_592_757,-1
O_592_766,-1
O_592_781,-1
O_592_786,-1
O_592_789,-1
O_592_790,-1
O_592_793,-1
O_592_794,-1
O_592_817,-1
O_592_822,-1
O_592_824,-1
O_592_827,-1
O_592_828,-1
O_592_829,-1
O_592_839,-1
O_592_840,-1
O_592_843,-1
O_592_848,-1
O_592_849,-1
O_592_850,-1
O_592_853,-1
O_595_603,-1
O_595_606,-1
O_595_607,0
O_595_617,-1
O_595_636,-1
O_595_637,-1
O_595_640,-1
O_595_644,-1
O_595_651,-1
O_595_660,-1
O_595_662,-1
O_595_671,-1
O_595_673,-1
O_595_676,-1
O_595_680,-1
O_595_683,-1
O_595_687,-1
O_595_701,-1
O_595_702,-1
O_595_711,-1
O_595_714,-1
O_595_717,-1
O_595_718,-1
O_595_719,-1
O_595_720,-1
O_595_722,-1
O_595_723,-1
O_595_731,-1
O_595_738,-1
O_595_743,-1
O_595_745,-1
O_595_751,-1
O_595_754,-1
O_595_757,-1
O_595_766,-1
O_595_781,-1
O_595_786,-1
O_595_789,-1
O_595_790,-1
O_595_793,-1
O_595_794,-1
O_595_817,-1
O_595_822,-1
O_595_824,-1
O_595_827,-1
O_595_828,-1
O_595_829,-1
O_595_839,-1
O_595_840,-1
O_595_843,-1
O_595_848,-1
O_595_849,-1
O_595_850,-1
O_595_853,-1
O_603_606,-1
O_603_607,-1
O_603_617,-1
O_603_636,-1
O_603_637,-1
O_603_640,-1
O_603_644,-1
O_603_651,-1
O_603_660,-1
O_603_662,-1
O_603_671,-1
O_603_673,-1
O_603_676,-1
O_603_680,-1
O_603_683,-1
O_603_687,-1
O_603_701,-1
O_603_702,-1
O_603_711,-1
O_603_714,-1
O_603_717,-1
O_603_718,-1
O_603_719,0
O_603_720,-1
O_603_722,-1
O_603_723,-1
O_603_731,-1
O_603_738,-1
O_603_743,-1
O_603_745,-1
O_603_751,-1
O_603_754,-1
O_603_757,-1
O_603_766,-1
O_603_781,-1
O_603_786,-1
O_603_789,-1
O_603_790,-1
O_603_793,-1
O_603_794,-1
O_603_817,-1
O_603_822,-1
O_603_824,-1
O_603_827,-1
O_603_828,-1
O_603_829,-1
O_603_839,-1
O_603_840,-1
O_603_843,-1
O_603_848,-1
O_603_849,-1
O_603_850,-1
O_603_853,-1
O_606_607,-1
O_606_617,-1
O_606_636,-1
O_606_637,-1
O_606_640,-1
O_606_644,-1
O_606_651,-1
O_606_660,-1
O_606_662,-1
O_606_671,-1
O_606_673,-1
O_606_676,-1
O_606_680,-1
O_606_683,-1
O_606_687,-1
O_606_701,-1
O_606_702,-1
O_606_711,-1
O_606_714,-1
O_606_717,-1
O_606_718,-1
O_606_719,-1
O_606_720,0
O_606_722,1
O_606_723,-1
O_606_731,-1
O_606_738,-1
O_606_743,-1
O_606_745,-1
O_606_751,-1
O_606_754,-1
O_606_757,-1
O_606_766,-1
O_606_781,-1
O_606_786,-1
O_606_789,-1
O_606_790,-1
O_606_793,-1
O_606_794,-1
O_606_817,-1
O_606_822,-1
O_606_824,-1
O_606_827,-1
O_606_828,-1
O_606_829,-1
O_606_839,-1
O_606_840,-1
O_606_843,-1
O_606_848,-1
O_606_849,-1
O_606_850,-1
O_606_853,-1
O_607_617,-1
O_607_636,-1
O_607_637,-1
O_607_640,-1
O_607_644,-1
O_607_651,-1
O_607_660,-1
O_607_662,-1
O_607_671,-1
O_607_673,-1
O_607_676,-1
O_607_680,-1
O_607_683,-1
O_607_687,-1
O_607_701,-1
O_607_702,-1
O_607_711,-1
O_607_714,-1
O_607_717,-1
O_607_718,-1
O_607_719,-1
O_607_720,-1
O_607_722,-1
O_607_723,-1
O_607_731,-1
O_607_738,-1
O_607_743,-1
O_607_745,-1
O_607_751,-1
O_607_754,-1
O_607_757,-1
O_607_766,-1
O_607_781,-1
O_607_786,0
O_607_789,-1
O_607_790,-1
O_607_793,-1
O_607_794,-1
O_607_817,-1
O_607_822,-1
O_607_824,-1
O_607_827,-1
O_607_828,-1
O_607_829,-1
O_607_839,-1
O_607_840,-1
O_607_843,-1
O_607_848,-1
O_607_849,-1
O_607_850,-1
O_607_853,-1
O_617_636,-1
O_617_637,-1
O_617_640,-1
O_617_644,-1
O_617_651,-1
O_617_660,-1
O_617_662,0
O_617_671,-1
O_617_673,-1
O_617_676,-1
O_617_680,-1
O_617_683,-1
O_617_687,-1
O_617_701,-1
O_617_702,-1
O_617_711,-1
O_617_714,-1
O_617_717,-1
O_617_718,-1
O_617_719,-1
O_617_720,-1
O_617_722,-1
O_617_723,-1
O_617_731,-1
O_617_738,-1
O_617_743,-1
O_617_745,-1
O_617_751,-1
O_617_754,-1
O_617_757,-1
O_617_766,-1
O_617_781,-1
O_617_786,-1
O_617_789,-1
O_617_790,-1
O_617_793,-1
O_617_794,-1
O_617_817,-1
O_617_822,-1
O_617_824,-1
O_617_827,-1
O_617_828,-1
O_617_829,-1
O_617_839,-1
O_617_840,-1
O_617_843,-1
O_617_848,-1
O_617_849,-1
O_617_850,-1
O_617_853,-1
O_636_637,-1
O_636_640,-1
O_636_644,1
O_636_651,-1
O_636_660,-1
O_636_662,-1
O_636_671,-1
O_636_673,-1
O_636_676,-1
O_636_680,-1
O_636_683,-1
O_636_687,-1
O_636_701,-1
O_636_702,-1
O_636_711,-1
O_636_714,0
O_636_717,-1
O_636_718,-1
O_636_719,-1
O_636_720,-1
O_636_722,-1
O_636_723,-1
O_636_731,-1
O_636_738,-1
O_636_743,-1
O_636_745,-1
O_636_751,-1
O_636_754,-1
O_636_757,-1
O_636_766,-1
O_636_781,-1
O_636_786,-1
O_636_789,-1
O_636_790,-1
O_636_793,-1
O_636_794,-1
O_636_817,-1
O_636_822,-1
O_636_824,-1
O_636_827,-1
O_636_828,-1
O_636_829,-1
O_636_839,-1
O_636_840,-1
O_636_843,-1
O_636_848,-1
O_636_849,-1
O_636_850,-1
O_636_853,-1
O_637_640,-1
O_637_644,-1
O_637_651,-1
O_637_660,-1
O_637_662,-1
O_637_671,-1
O_637_673,-1
O_637_676,-1
O_637_680,-1
O_637_683,-1
O_637_687,-1
O_637_701,-1
O_637_702,-1
O_637_711,1
O_637_714,-1
O_637_717,-1
O_637_718,-1
O_637_719,-1
O_637_720,-1
O_637_722,-1
O_637_723,-1
O_637_731,-1
O_637_738,-1
O_637_743,-1
O_637_745,-1
O_637_751,-1
O_637_754,-1
O_637_757,-1
O_637_766,-1
O_637_781,-1
O_637_786,-1
O_637_789,-1
O_637_790,-1
O_637_793,-1
O_637_794,-1
O_637_817,-1
O_637_822,-1
O_637_824,-1
O_637_827,-1
O_637_828,-1
O_637_829,-1
O_637_839,-1
O_637_840,-1
O_637_843,-1
O_637_848,-1
O_637_849,-1
O_637_850,-1
O_637_853,1
O_640_644,-1
O_640_651,-1
O_640_660,-1
O_640_662,-1
O_640_671,-1
O_640_673,-1
O_640_676,-1
O_640_680,-1
O_640_683,-1
O_640_687,-1
O_640_701,-1
O_640_702,-1
O_640_711,-1
O_640_714,-1
O_640_717,-1
O_640_718,-1
O_640_719,-1
O_640_720,-1
O_640_722,-1
O_640_723,-1
O_640_731,-1
O_640_738,-1
O_640_743,-1
O_640_745,-1
O_640_751,-1
O_640_754,-1
O_640_757,-1
O_640_766,-1
O_640_781,-1
O_640_786,-1
O_640_789,-1
O_640_790,-1
O_640_793,-1
O_640_794,-1
O_640_817,-1
O_640_822,-1
O_640_824,-1
O_640_827,-1
O_640_828,-1
O_640_829,-1
O_640_839,1
O_640_840,-1
O_640_843,0
O_640_848,-1
O_640_849,-1
O_640_850,-1
O_640_853,-1
O_644_651,-1
O_644_660,-1
O_644_662,-1
O_644_671,-1
O_644_673,-1
O_644_676,-1
O_644_680,-1
O_644_683,-1
O_644_687,-1
O_644_701,-1
O_644_702,-1
O_644_711,-1
O_644_714,-1
O_644_717,-1
O_644_718,-1
O_644_719,-1
O_644_720,-1
O_644_722,-1
O_644_723,-1
O_644_731,-1
O_644_738,-1
O_644_743,-1
O_644_745,-1
O_644_751,-1
O_644_754,-1
O_644_757,-1
O_644_766,-1
O_644_781,-1
O_644_786,-1
O_644_789,-1
O_644_790,-1
O_644_793,-1
O_644_794,-1
O_644_817,-1
O_644_822,-1
O_644_824,-1
O_644_827,-1
O_644_828,-1
O_644_829,-1
O_644_839,-1
